A_FECHA;NDSEM;NSEM;NMES;ANNO;LABOR;OLEAC_9;OLEAC_8;OLEAC_7;OLEAC_6;OLEAC_5;OLEAC_4;OLEAC_3;OLEAC_2;OLEAC_1;OLEAC
20/09/2019;5;38;9;2019;L;0;0;0;0;0;0;0;0;0;0
21/09/2019;6;38;9;2019;F;0;0;0;0;0;0;0;0;0;0
22/09/2019;7;38;9;2019;F;0;0;0;0;0;0;0;0;0;0
23/09/2019;1;39;9;2019;L;0;0;0;0;0;0;0;0;0;0
24/09/2019;2;39;9;2019;L;0;0;0;0;0;0;0;0;0;0
25/09/2019;3;39;9;2019;L;0;0;0;0;0;0;0;0;0;0
26/09/2019;4;39;9;2019;L;0;0;0;0;0;0;0;0;0;0
27/09/2019;5;39;9;2019;L;0;0;0;0;0;0;0;0;0;0
28/09/2019;6;39;9;2019;F;0;0;0;0;0;0;0;0;0;0
29/09/2019;7;39;9;2019;F;0;0;0;0;0;0;0;0;0;0
30/09/2019;1;40;9;2019;L;0;0;0;0;0;0;0;0;0;0
01/10/2019;2;40;10;2019;L;0;0;0;0;0;0;0;0;0;0
02/10/2019;3;40;10;2019;L;0;0;0;0;0;0;0;0;0;0
03/10/2019;4;40;10;2019;L;0;0;0;0;0;0;0;0;0;0
04/10/2019;5;40;10;2019;L;0;0;0;0;0;0;0;0;0;0
05/10/2019;6;40;10;2019;F;0;0;0;0;0;0;0;0;0;0
06/10/2019;7;40;10;2019;F;0;0;0;0;0;0;0;0;0;0
07/10/2019;1;41;10;2019;L;0;0;0;0;0;0;0;0;0;0
08/10/2019;2;41;10;2019;L;0;0;0;0;0;0;0;0;0;0
09/10/2019;3;41;10;2019;L;0;0;0;0;0;0;0;0;0;0
10/10/2019;4;41;10;2019;L;0;0;0;0;0;0;0;0;0;0
11/10/2019;5;41;10;2019;L;0;0;0;0;0;0;0;0;0;0
12/10/2019;6;41;10;2019;F;0;0;0;0;0;0;0;0;0;0
13/10/2019;7;41;10;2019;F;0;0;0;0;0;0;0;0;0;0
14/10/2019;1;42;10;2019;L;0;0;0;0;0;0;0;0;0;0
20/10/2019;7;42;10;2019;F;0;0;0;0;0;0;0;0;0;0
21/10/2019;1;43;10;2019;L;0;0;0;0;0;0;0;0;0;0
22/10/2019;2;43;10;2019;L;0;0;0;0;0;0;0;0;0;0
23/10/2019;3;43;10;2019;L;0;0;0;0;0;0;0;0;0;0
24/10/2019;4;43;10;2019;L;0;0;0;0;0;0;0;0;0;0
25/10/2019;5;43;10;2019;L;0;0;0;0;0;0;0;0;0;0
26/10/2019;6;43;10;2019;F;0;0;0;0;0;0;0;0;0;0
27/10/2019;7;43;10;2019;F;0;0;0;0;0;0;0;0;0;0
28/10/2019;1;44;10;2019;L;0;0;0;0;0;0;0;0;0;0
29/10/2019;2;44;10;2019;L;0;0;0;0;0;0;0;0;0;0
30/10/2019;3;44;10;2019;L;0;0;0;0;0;0;0;0;0;0
31/10/2019;4;44;10;2019;L;0;0;0;0;0;0;0;0;0;0
01/11/2019;5;44;11;2019;F;0;0;0;0;0;0;0;0;0;0
02/11/2019;6;44;11;2019;F;0;0;0;0;0;0;0;0;0;0
03/11/2019;7;44;11;2019;F;0;0;0;0;0;0;0;0;0;0
04/11/2019;1;45;11;2019;L;0;0;0;0;0;0;0;0;0;0
05/11/2019;2;45;11;2019;L;0;0;0;0;0;0;0;0;0;0
06/11/2019;3;45;11;2019;L;0;0;0;0;0;0;0;0;0;0
07/11/2019;4;45;11;2019;L;0;0;0;0;0;0;0;0;0;0
08/11/2019;5;45;11;2019;L;0;0;0;0;0;0;0;0;0;0
09/11/2019;6;45;11;2019;F;0;0;0;0;0;0;0;0;0;0
10/11/2019;7;45;11;2019;F;0;0;0;0;0;0;0;0;0;0
11/11/2019;1;46;11;2019;L;0;0;0;0;0;0;0;0;0;0
12/11/2019;2;46;11;2019;L;0;0;0;0;0;0;0;0;0;0
13/11/2019;3;46;11;2019;L;0;0;0;0;0;0;0;0;0;0
14/11/2019;4;46;11;2019;L;0;0;0;0;0;0;0;0;0;0
15/11/2019;5;46;11;2019;L;0;0;0;0;0;0;0;0;0;0
16/11/2019;6;46;11;2019;F;0;0;0;0;0;0;0;0;0;0
17/11/2019;7;46;11;2019;F;0;0;0;0;0;0;0;0;0;0
18/11/2019;1;47;11;2019;L;0;0;0;0;0;0;0;0;0;0
19/11/2019;2;47;11;2019;L;0;0;0;0;0;0;0;0;0;0
20/11/2019;3;47;11;2019;L;0;0;0;0;0;0;0;0;0;0
21/11/2019;4;47;11;2019;L;0;0;0;0;0;0;0;0;0;0
22/11/2019;5;47;11;2019;L;0;0;0;0;0;0;0;0;0;0
23/11/2019;6;47;11;2019;F;0;0;0;0;0;0;0;0;0;0
24/11/2019;7;47;11;2019;F;0;0;0;0;0;0;0;0;0;0
25/11/2019;1;48;11;2019;L;0;0;0;0;0;0;0;0;0;0
26/11/2019;2;48;11;2019;L;0;0;0;0;0;0;0;0;0;0
27/11/2019;3;48;11;2019;L;0;0;0;0;0;0;0;0;0;0
28/11/2019;4;48;11;2019;L;0;0;0;0;0;0;0;0;0;0
29/11/2019;5;48;11;2019;L;0;0;0;0;0;0;0;0;0;0
30/11/2019;6;48;11;2019;F;0;0;0;0;0;0;0;0;0;0
01/12/2019;7;48;12;2019;F;0;0;0;0;0;0;0;0;0;0
02/12/2019;1;49;12;2019;L;0;0;0;0;0;0;0;0;0;0
03/12/2019;2;49;12;2019;L;0;0;0;0;0;0;0;0;0;0
04/12/2019;3;49;12;2019;L;0;0;0;0;0;0;0;0;0;0
05/12/2019;4;49;12;2019;L;0;0;0;0;0;0;0;0;0;0
06/12/2019;5;49;12;2019;F;0;0;0;0;0;0;0;0;0;0
07/12/2019;6;49;12;2019;F;0;0;0;0;0;0;0;0;0;0
08/12/2019;7;49;12;2019;F;0;0;0;0;0;0;0;0;0;0
09/12/2019;1;50;12;2019;F;0;0;0;0;0;0;0;0;0;0
10/12/2019;2;50;12;2019;L;0;0;0;0;0;0;0;0;0;0
11/12/2019;3;50;12;2019;L;0;0;0;0;0;0;0;0;0;0
12/12/2019;4;50;12;2019;L;0;0;0;0;0;0;0;0;0;0
13/12/2019;5;50;12;2019;L;0;0;0;0;0;0;0;0;0;0
14/12/2019;6;50;12;2019;F;0;0;0;0;0;0;0;0;0;0
15/12/2019;7;50;12;2019;F;0;0;0;0;0;0;0;0;0;0
16/12/2019;1;51;12;2019;L;0;0;0;0;0;0;0;0;0;0
17/12/2019;2;51;12;2019;L;0;0;0;0;0;0;0;0;0;0
18/12/2019;3;51;12;2019;L;0;0;0;0;0;0;0;0;0;0
19/12/2019;4;51;12;2019;L;0;0;0;0;0;0;0;0;0;0
20/12/2019;5;51;12;2019;L;0;0;0;0;0;0;0;0;0;0
21/12/2019;6;51;12;2019;F;0;0;0;0;0;0;0;0;0;0
22/12/2019;7;51;12;2019;F;0;0;0;0;0;0;0;0;0;0
23/12/2019;1;52;12;2019;L;0;0;0;0;0;0;0;0;0;0
24/12/2019;2;52;12;2019;L;0;0;0;0;0;0;0;0;0;0
25/12/2019;3;52;12;2019;F;0;0;0;0;0;0;0;0;0;0
26/12/2019;4;52;12;2019;L;0;0;0;0;0;0;0;0;0;0
27/12/2019;5;52;12;2019;L;0;0;0;0;0;0;0;0;0;0
28/12/2019;6;52;12;2019;F;0;0;0;0;0;0;0;0;0;0
29/12/2019;7;52;12;2019;F;0;0;0;0;0;0;0;0;0;0
30/12/2019;1;53;12;2019;L;0;0;0;0;0;0;0;0;0;0
31/12/2019;2;53;12;2019;L;0;0;0;0;0;0;0;0;0;0
